Country Code,1983_domestic_credit_provided_by_financial_sector_(%_of_GDP),1983_domestic_credit_to_private_sector_(%_of_GDP),1983_foreign_direct_investment_net_inflows_(%_of_GDP),1983_foreign_direct_investment_net_outflows_(%_of_GDP),1983_mutual_fund_assets_to_GDP_(%),1983_investments_financed_by_equity_or_stock_sales_(%),1983_stock_market_capitalization_to_GDP_(%),1983_stock_market_return_(%_year-on-year),1983_stock_market_total_value_traded_to_GDP_(%),1983_stock_market_turnover_ratio_(%),1983_stock_price_volatility,1983_bank_concentration_(%),1983_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,..,..,..,..,..,..,..,..,..,..,..
DZA,..,65.06718022901221,0.0008557980329418207,0.0299529311529637,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,1.8025773321443224,..,..,..,..,..,..,..,..,..,..
ATG,..,36.62810297092198,2.745079414140922,0,..,..,..,..,..,..,..,..,..
ARG,46.20969951593753,28.118275641611106,0.17792035893820624,0.0019234633398725,..,..,0.781779,..,0.113239,21.6143,..,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
AUS,..,28.8264246102444,1.6895198604739856,0.29261262643752567,..,..,25.4702,26.914,3.83611,20.7026,15.8736,..,..
AUT,..,..,0.29966299748451286,0.26154650756757203,..,..,2.05567,..,0.139475,8.94394,..,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,49.81532779316713,39.05817174515235,-0.3462603878116343,-2.366112650046168,..,..,..,..,..,..,..,..,..
BHR,..,43.2124038735403,1.7160353221372653,0,..,..,..,..,..,..,..,..,..
BGD,..,9.034443857539957,0.002294153202931904,0,..,..,..,..,..,..,..,..,..
BRB,..,34.631536604987936,1.3066168543845533,0.11326709573612227,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,1.4792811338437182,0.40686252911300586,..,..,10.5391,..,1.28043,14.2414,..,..,..
BLZ,..,30.494288633830568,..,..,..,..,..,..,..,..,..,..,..
BEN,..,31.83996194207921,0.0009583132861412342,0.04959271255780877,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
BTN,..,2.72346876374731,..,..,..,..,..,..,..,..,..,..,..
BOL,..,..,0.12909315286624204,0.001844187898089172,..,..,..,..,..,..,..,..,..
BIH,..,..,..,..,..,..,..,..,..,..,..,..,..
BWA,..,12.02550841855582,2.029737943575009,-0.10887483222241395,..,..,..,..,..,..,..,..,..
BRA,..,47.0876335408963,0.7914236415830358,0.09198024920822108,..,..,..,..,1.35709,..,..,..,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,0.09415502406479646,..,..,..,..,..,..,..,..,..,..
BGR,..,..,0,0,..,..,..,..,..,..,..,..,..
BFA,..,12.795586581303034,0.12372844368751192,0.001874673389204726,..,..,..,..,..,..,..,..,..
BDI,..,7.027161278785591,0.2807208567625027,..,..,..,..,..,..,..,..,..,..
CPV,..,14.993784490036044,0,0,..,..,..,..,..,..,..,..,..
KHM,..,..,..,..,..,..,..,..,..,..,..,..,..
CMR,..,30.89243834005161,3.112299308560009,0.07601221924440851,..,..,..,..,..,..,..,..,..
CAN,87.49937453984002,63.251296787398346,1.3562152679607415,1.5409211695134155,1.68291,..,68.3388,44.2886,6.54083,12.1041,16.2704,..,..
CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
CAF,..,12.28763362428559,0.6784851204170882,0.06733058446887141,..,..,..,..,..,..,..,..,..
TCD,..,10.231541099136708,-0.01081190426178932,0.010718607221402639,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,..,..,0.6631964547915078,0.01375518572900905,0.523074,..,..,..,0.632029,..,..,..,..
CHN,..,56.98626892840413,0.27569854265510685,0.04031440953919015,..,..,..,..,..,..,..,..,..
COL,..,36.732274943789356,1.5956695786731243,0.26924729448688633,..,..,..,..,0.218674,..,..,..,..
COM,9.654889071487263,6.161325664201589,0,0,..,..,..,..,..,..,..,..,..
COD,..,1.9865176814016658,-1.7515674854303613,..,..,..,..,..,..,..,..,..,..
COG,..,19.01288788788789,2.6739239239237262,0.164165460714802,..,..,..,..,..,..,..,..,..
CRI,..,..,1.9289620149403781,0.17160452851199406,..,..,..,..,..,..,..,..,..
CIV,..,42.26379671959169,0.5488298094150327,..,..,..,..,..,..,..,..,..,..
HRV,..,..,..,..,..,..,..,..,..,..,..,..,..
CUB,..,..,..,..,..,..,..,..,..,..,..,..,..
CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
CYP,..,..,3.1641792396888073,0,..,..,..,..,..,..,..,..,..
CZE,..,..,..,..,..,..,..,..,..,..,..,..,..
DNK,..,38.29775113295633,0.0991524708906598,0.24754044708613163,..,..,12.7662,..,0.178049,2.17036,..,..,..
DJI,..,..,..,..,..,..,..,..,..,..,..,..,..
DMA,..,29.682125465111593,0.2027057333969074,0,..,..,..,..,..,..,..,..,..
DOM,..,..,0.5227425547144438,0.0003036678741079756,..,..,..,..,..,..,..,..,..
ECU,..,..,0.2915029816683262,0.048599377103743346,..,..,..,..,..,..,..,..,..
EGY,..,25.84812030075188,1.5823684233131579,0.06135714285714286,..,..,..,..,..,..,..,..,..
SLV,..,..,0.8008332772921157,..,..,..,..,..,..,..,..,..,..
GNQ,..,..,1.170052323193202,..,..,..,..,..,..,..,..,..,..
ERI,..,..,..,..,..,..,..,..,..,..,..,..,..
EST,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,..,23.676903184095686,-1.018264102378164,0.01616292225997084,..,..,..,..,..,..,..,..,..
ETH,24.672344524008917,2.1795791432048226,0,0,..,..,..,..,..,..,..,..,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,..,..,2.844453476926876,0.008754858346958699,..,..,..,..,..,..,..,..,..
FIN,..,..,0.16571475818764364,0.2718419026194435,..,..,6.39919,..,0.350529,7.32611,..,..,..
FRA,..,..,0.3082275165029775,0.3060076510624842,..,..,5.69837,..,1.23906,23.8822,..,..,..
PYF,..,..,-0.29942466604578344,..,..,..,..,..,..,..,..,..,..
GAB,..,17.72854600325002,3.2979958214034717,0.16869148030641815,..,..,..,..,..,..,..,..,..
GMB,..,24.67861777723406,-0.18740053490757547,0,..,..,..,..,..,..,..,..,..
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..
DEU,..,..,0.12947654660048524,0.38192322075379664,..,..,9.66222,..,2.9164,41.6349,..,..,..
GHA,..,1.5422684445603625,0.05915300231473934,0,..,..,..,..,..,..,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,0.8881448552314397,..,0.201958,..,..,..,0.172281,..,..,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,21.403065034573295,1.8967622327697005,0,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,0.49723754708342327,0,..,..,..,..,..,..,..,..,..
GIN,..,..,..,..,..,..,..,..,..,..,..,..,..
GNB,..,..,0,0,..,..,..,..,..,..,..,..,..
GUY,226.90538147138963,33.666485013623976,0.9673024526385102,0,..,..,..,..,..,..,..,..,..
HTI,..,14.810803153486079,0.5186006406555802,0.06159152500615915,..,..,..,..,..,..,..,..,..
HND,..,..,0.46909583411230105,0.044675793724981046,..,..,..,..,..,..,..,..,..
HKG,..,..,3.8256046682847855,1.892527740575568,..,..,63.3038,-17.5916,..,..,36.9889,..,..
HUN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISL,..,38.02085311643415,-0.8460021873287739,0,..,..,..,..,..,..,..,..,..
IND,..,22.892668764468464,0.002584047124535743,0.002290821918914666,..,..,..,3.22957,..,..,..,..,..
IDN,..,..,0.3602612878188098,0.002467543067252122,..,..,..,..,..,..,..,..,..
IRN,..,19.81902473482272,-0.050215790843802524,0,..,..,..,..,..,..,..,..,..
IRQ,..,..,-0.0005747563584502021,..,..,..,..,..,..,..,..,..,..
IRL,..,..,0.8168304877705685,..,..,..,..,..,..,..,..,..,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,..,..,..,..,..,24.067,..,10.9401,71.932,..,..,..
ITA,..,..,0.2697050091951436,0.45673347506981377,..,..,..,..,0.717196,..,..,..,..
JAM,..,33.74871255292695,-0.5166753343723139,0,..,..,..,..,..,..,..,..,..
JPN,205.72264707645243,140.00052149666834,0.03345870718266843,0.29051165948028457,22.3632,..,39.6169,18.0647,18.3448,55.2529,10.0673,..,..
JOR,..,55.595880443300125,0.7085726378008725,0.09728735678322532,..,..,..,..,..,..,..,..,..
KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..
KEN,..,19.323011551383175,0.3970238289676674,0.2424860727555694,..,..,..,..,..,..,..,..,..
KIR,..,..,-2.380920208142444,0,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,43.71064378577587,0.21000369417788753,0.19245590855477593,..,..,4.93986,-0.387959,2.71317,51.2491,14.8556,..,..
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,71.78504149321697,0.00019166786897433245,1.1507568536847044,..,..,..,..,..,..,..,..,..
KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..
LAO,..,..,..,..,..,..,..,..,..,..,..,..,..
LVA,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,..,..,..,..,..,..,..,..,..,..,..,..,..
LSO,..,11.799080686975609,1.3067545655109738,0,..,..,..,..,..,..,..,..,..
LBR,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,..,..,..,..,..,..,..,..,..,..,..,..,..
LUX,..,..,..,..,..,..,31.4622,..,0.333524,1.08646,..,..,..
MAC,..,..,0.7193239919593236,..,..,..,..,..,..,..,..,..,..
MDG,..,12.17594064414696,0.07916428102643358,0,..,..,..,..,..,..,..,..,..
MWI,0,17.723592047570776,0.2087747979817003,0,..,..,..,..,..,..,..,..,..
MYS,..,69.92689228323206,4.153743437960793,0.7440112559993188,..,..,60.1134,26.6004,6.91902,16.4449,19.2628,..,..
MDV,..,..,0.41501103752759383,0,..,..,..,..,..,..,..,..,..
MLI,..,20.553074353822705,0.2426525146393199,0,..,..,..,..,..,..,..,..,..
MLT,..,..,2.1026036633237726,0,..,..,..,..,..,..,..,..,..
MHL,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,..,21.715969214678534,0.11743531798569151,0,..,..,..,..,..,..,..,..,..
MUS,..,22.546423254720676,0.1488678210526268,0,..,..,..,..,..,..,..,..,..
MEX,..,..,1.4036957283779194,-0.023793026819289048,..,..,1.15018,..,0.409823,52.1099,..,..,..
FSM,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,..,..,..,..,..,..,..,..,..,..,..,..,..
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,..,0,0,..,..,..,..,..,..,..,..,..
MNE,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,..,..,0.2838121716338575,0,..,..,..,..,..,..,..,..,..
MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..
MMR,..,5.274672498886232,..,..,..,..,..,..,..,..,..,..,..
NAM,..,..,..,..,..,..,..,..,..,..,..,..,..
NRU,..,..,..,..,..,..,..,..,..,..,..,..,..
NPL,..,8.095971563981044,-0.02451806872037915,0,..,..,..,..,..,..,..,..,..
NLD,..,..,0.8850023198456156,2.499504430978185,..,..,18.7811,..,4.56537,32.9045,..,..,..
NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,..,..,1.0004012437639065,1.6600064594328006,..,..,..,..,..,..,..,..,..
NIC,..,..,0.003645189336863028,0,..,..,..,..,..,..,..,..,..
NER,..,17.221365100238188,0.06738465357004497,0.09809342657928816,..,..,..,..,..,..,..,..,..
NGA,..,6.20862285114272,0.3753384945541863,0.0008867611949182644,..,..,..,..,..,..,..,..,..
MKD,..,..,..,..,..,..,..,..,..,..,..,..,..
MNP,..,..,..,..,,,,,,,,,
NOR,..,..,0.5393666880087159,0.5814135603390144,..,..,5.42491,..,0.782747,27.1124,..,..,..
OMN,..,17.114420858951817,1.9489763167845398,0,..,..,..,..,..,..,..,..,..
PAK,..,26.376270284066116,0.10266673581745833,0,..,..,..,..,..,..,..,..,..
PLW,..,..,..,..,..,..,..,..,..,..,..,..,..
PAN,..,..,1.340365831076868,..,..,..,..,..,..,..,..,..,..
PNG,..,..,5.419213218273615,0.04386572753481881,..,..,..,..,..,..,..,..,..
PRY,..,17.416261050914013,0.08637026572426108,0.035270796268213556,..,..,..,..,..,..,..,..,..
PER,36.913055323963036,13.417072220730052,0.2190754221703015,0.05246279846709851,..,..,..,..,..,..,..,..,..
PHL,..,36.91167425767522,0.31614906916442914,0.08129547492799605,..,..,..,..,2.22356,..,..,..,..
POL,..,..,..,..,..,..,..,..,..,..,..,..,..
PRT,..,..,0.5390593962545228,0.06694913068817561,..,..,0.289652,..,..,..,..,..,..
PRI,..,..,..,..,..,..,..,..,..,..,..,..,..
QAT,..,25.72546981098411,0.014688641826329825,0.04638518471472577,..,..,..,..,..,..,..,..,..
ROU,..,..,..,..,..,..,..,..,..,..,..,..,..
RUS,..,..,..,..,..,..,..,..,..,..,..,..,..
RWA,..,5.871269813842453,0.7515097138018609,..,..,..,..,..,..,..,..,..,..
WSM,..,..,-0.08939520459446686,0,..,..,..,..,..,..,..,..,..
SMR,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,..,..,..,..,..,..,..,..,..,..,..,..,..
SAU,..,12.736733823818005,3.8273928636208474,-0.026533665872571256,..,..,..,..,..,..,..,..,..
SEN,..,27.09805423123156,-0.9719441068508243,-0.04484764789553736,..,..,..,..,..,..,..,..,..
SRB,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,..,13.979252694128311,6.218245525454677,2.2111932648804724,..,..,..,..,..,..,..,..,..
SLE,..,7.051329886466606,0.1705665861351074,0,..,..,..,..,..,..,..,..,..
SGP,..,85.60880760943823,6.3759492535432765,0.27675238830070936,..,..,75.8058,..,22.2598,41.4468,..,..,..
SXM,..,..,..,..,..,..,..,..,..,..,..,..,..
SVK,..,..,..,..,..,..,..,..,..,..,..,..,..
SVN,..,..,..,..,..,..,..,..,..,..,..,..,..
SLB,24.752796575240048,21.58846153846154,0.24039334039370738,0,..,..,..,..,..,..,..,..,..
SOM,..,6.5407763661959715,-1.1214040989705611,..,..,..,..,..,..,..,..,..,..
ZAF,85.37519252489989,64.7555190471301,0.0811065715020228,0.17868612790713628,..,..,88.5334,..,3.30605,4.34509,..,..,..
SSD,..,..,..,..,..,..,..,..,..,..,..,..,..
ESP,..,..,0.9490363756755459,0.1422407887643772,..,..,5.67547,..,0.617726,12.2934,..,..,..
LKA,..,21.076224702099488,0.7310280821711033,0,..,..,..,..,..,..,..,..,..
KNA,..,36.15322305593451,15.539733969986358,0,..,..,..,..,..,..,..,..,..
LCA,..,39.10977443609023,5.075187969924812,0,..,..,..,..,..,..,..,..,..
MAF,..,..,..,..,,,,,,,,,
VCT,..,29.550475415990583,1.7177162442068277,0,..,..,..,..,..,..,..,..,..
SDN,..,12.869373411096158,0.07679078809630625,0,..,..,..,..,..,..,..,..,..
SUR,..,35.093378607809846,9.224674589700056,..,..,..,..,..,..,..,..,..,..
SWE,..,35.97540765457062,0.21492125730851816,1.3884404121104257,..,..,21.7949,..,6.49688,43.5913,..,..,..
CHE,..,116.93370480160901,0.560131942537381,0.42892238446339165,..,..,36.5453,..,112.505,311.623,..,..,..
SYR,..,8.102265252391538,-0.00011370623769131934,0,..,..,..,..,..,..,..,..,..
TJK,..,..,..,..,..,..,..,..,..,..,..,..,..
TZA,..,..,..,..,..,..,..,..,..,..,..,..,..
THA,..,..,0.87308255827289,0.0035831021543347025,..,..,..,..,1.69009,..,..,..,..
TLS,..,..,..,..,..,..,..,..,..,..,..,..,..
TGO,..,23.735436018529057,0.18848525232625996,0,..,..,..,..,..,..,..,..,..
TON,..,20.709305939993193,0,0,..,..,..,..,..,..,..,..,..
TTO,35.568968227204365,30.437932700048304,1.5161273016567767,0.0466913540687222,..,..,..,..,..,..,..,..,..
TUN,68.44252924260334,60.14294031509677,2.2054328391084677,-0.017643462712867816,..,..,..,..,..,..,..,..,..
TUR,..,..,0.07458054912338737,0,..,..,..,..,..,..,..,..,..
TKM,..,..,..,..,..,..,..,..,..,..,..,..,..
TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
TUV,..,..,..,..,..,..,..,..,..,..,..,..,..
UGA,..,..,0,0,..,..,..,..,..,..,..,..,..
UKR,..,..,..,..,..,..,..,..,..,..,..,..,..
ARE,..,..,0.10639360788132196,0.0070088015732096155,..,..,..,..,..,..,..,..,..
GBR,..,37.07233104541472,1.057718801056284,1.6715210084214993,..,..,40.4506,26.3696,7.23787,21.4972,..,..,..
USA,122.98639956482047,96.109272798397,0.3164523871241853,0.24132934218079172,8.21932,..,44.9279,34.0544,17.8989,48.8197,17.4562,..,..
URY,..,57.961743493258076,0.10975482767467713,-0.10975482767467713,..,..,..,..,..,..,..,..,..
UZB,..,..,..,..,..,..,..,..,..,..,..,..,..
VUT,..,29.938276896699527,4.997974430473852,0,..,..,..,..,..,..,..,..,..
VEN,65.75974553516104,30.661154179805294,0.12730126819327212,0.0991765694063864,..,..,..,..,..,..,..,..,..
VNM,..,..,..,..,..,..,..,..,..,..,..,..,..
VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
PSE,..,..,..,..,..,..,..,..,..,..,..,..,..
YEM,..,..,..,..,..,..,..,..,..,..,..,..,..
ZMB,..,..,0.7990529034726874,0,..,..,..,..,..,..,..,..,..
ZWE,32.23369994997681,3.992056061007255,-0.02671694733350588,0.08629497916491446,..,..,..,..,..,..,..,..,..
TWN,,,,,..,..,..,..,..,..,..,..,..
